humanGene	macaqueGene	marmosetGene	mouseGene	humanOrthNum	macaqueOrthNum	marmosetOrthNum	 mouseOrthNum
NOL7	NOL7	NOL7	Nol7	1	1	1	1
NOL8	NOL8	NOL8	Nol8	1	1	1	1
NOL9	NOL9	NOL9	Nol9	1	1	1	1
NOLC1	NOLC1	NOLC1	Nolc1	1	1	1	1
NOM1	ENSMFAG00000012538	NOM1	Nom1	1	1	1	1
NOP14	NOP14	NOP14	Nop14	1	1	1	1
NOP2	NOP2	NOP2	Nop2	1	1	1	1
NOP58	NOP58	NOP58	Nop58	1	1	1	1
NOP9	NOP9	NOP9	Nop9	1	1	1	1
NOS1	NOS1	NOS1	Nos1	1	1	1	1
NOS1AP	NOS1AP	NOS1AP	Nos1ap	1	1	1	1
NOS2	NOS2	NOS2	Nos2	1	1	1	1
NOS3	NOS3	NOS3	Nos3	1	1	1	1
NOSIP	NOSIP	NOSIP	Nosip	1	1	1	1
NOSTRIN	NOSTRIN	NOSTRIN	Nostrin	1	1	1	1
NOTCH1	NOTCH1	NOTCH1	Notch1	1	1	1	1
NOTCH2	NOTCH2	NOTCH2	Notch2	1	1	1	1
NOTCH3	NOTCH3	NOTCH3	Notch3	1	1	1	1
NOTCH4	NOTCH4	NOTCH4	Notch4	1	1	1	1
NOTO	NOTO	NOTO	Noto	1	1	1	1
NOTUM	NOTUM	NOTUM	Notum	1	1	1	1
NOV	NOV	NOV	Nov	1	1	1	1
NOVA1	NOVA1	NOVA1	Nova1	1	1	1	1
NOVA2	ENSMFAG00000043672	NOVA2	Nova2	1	1	1	1
NOX1	NOX1	NOX1	Nox1	1	1	1	1
NOX3	NOX3	NOX3	Nox3	1	1	1	1
NOX4	NOX4	NOX4	Nox4	1	1	1	1
NOXA1	NOXA1	NOXA1	Noxa1	1	1	1	1
NOXO1	NOXO1	NOXO1	Noxo1	1	1	1	1
NOXRED1	NOXRED1	NOXRED1	Noxred1	1	1	1	1
NPAS2	NPAS2	NPAS2	Npas2	1	1	1	1
NPAS3	NPAS3	NPAS3	Npas3	1	1	1	1
NPAS4	NPAS4	NPAS4	Npas4	1	1	1	1
NPAT	NPAT	NPAT	Npat	1	1	1	1
NPB	NPB	NPB	Npb	1	1	1	1
NPBWR1	NPBWR1	NPBWR1	Npbwr1	1	1	1	1
NPC1	NPC1	NPC1	Npc1	1	1	1	1
NPC1L1	NPC1L1	NPC1L1	Npc1l1	1	1	1	1
NPC2	NPC2	NPC2	Npc2	1	1	1	1
NPDC1	NPDC1	NPDC1	Npdc1	1	1	1	1
NPEPL1	NPEPL1	NPEPL1	Npepl1	1	1	1	1
NPEPPS	ENSMFAG00000003608	NPEPPS	Npepps	1	1	1	1
NPFF	NPFF	NPFF	Npff	1	1	1	1
NPFFR1	NPFFR1	NPFFR1	Npffr1	1	1	1	1
NPFFR2	NPFFR2	NPFFR2	Npffr2	1	1	1	1
NPHP1	NPHP1	NPHP1	Nphp1	1	1	1	1
NPHP4	NPHP4	NPHP4	Nphp4	1	1	1	1
NPHS1	NPHS1	NPHS1	Nphs1	1	1	1	1
NPHS2	NPHS2	NPHS2	Nphs2	1	1	1	1
NPL	NPL	NPL	Npl	1	1	1	1
NPLOC4	ENSMFAG00000036624	NPLOC4	Nploc4	1	1	1	1
NPM2	NPM2	NPM2	Npm2	1	1	1	1
NPM3	NPM3	NPM3	Npm3	1	1	1	1
NPNT	NPNT	NPNT	Npnt	1	1	1	1
NPPA	NPPA	NPPA	Nppa	1	1	1	1
NPPB	NPPB	NPPB	Nppb	1	1	1	1
NPPC	NPPC	NPPC	Nppc	1	1	1	1
NPR1	NPR1	NPR1	Npr1	1	1	1	1
NPR2	NPR2	NPR2	Npr2	1	1	1	1
NPR3	NPR3	NPR3	Npr3	1	1	1	1
NPRL2	NPRL2	NPRL2	Nprl2	1	1	1	1
NPRL3	NPRL3	NPRL3	Nprl3	1	1	1	1
NPS	NPS	NPS	Nps	1	1	1	1
NPSR1	NPSR1	NPSR1	Npsr1	1	1	1	1
NPTN	NPTN	NPTN	Nptn	1	1	1	1
NPTX1	NPTX1	NPTX1	Nptx1	1	1	1	1
NPTX2	NPTX2	NPTX2	Nptx2	1	1	1	1
NPVF	NPVF	NPVF	Npvf	1	1	1	1
NPY	NPY	NPY	Npy	1	1	1	1
NPY1R	NPY1R	NPY1R	Npy1r	1	1	1	1
NPY2R	NPY2R	NPY2R	Npy2r	1	1	1	1
NPY5R	NPY5R	NPY5R	Npy5r	1	1	1	1
NQO1	NQO1	NQO1	Nqo1	1	1	1	1
NQO2	NQO2	NQO2	Nqo2	1	1	1	1
NR0B1	NR0B1	NR0B1	Nr0b1	1	1	1	1
NR0B2	NR0B2	NR0B2	Nr0b2	1	1	1	1
NR1D1	NR1D1	NR1D1	Nr1d1	1	1	1	1
NR1D2	NR1D2	NR1D2	Nr1d2	1	1	1	1
NR1H2	NR1H2	NR1H2	Nr1h2	1	1	1	1
NR1H3	NR1H3	NR1H3	Nr1h3	1	1	1	1
NR1H4	NR1H4	NR1H4	Nr1h4	1	1	1	1
NR1I2	NR1I2	NR1I2	Nr1i2	1	1	1	1
NR1I3	NR1I3	NR1I3	Nr1i3	1	1	1	1
NR2C1	NR2C1	NR2C1	Nr2c1	1	1	1	1
NR2C2	NR2C2	NR2C2	Nr2c2	1	1	1	1
NR2C2AP	NR2C2AP	NR2C2AP	Nr2c2ap	1	1	1	1
NR2E1	NR2E1	NR2E1	Nr2e1	1	1	1	1
NR2E3	NR2E3	NR2E3	Nr2e3	1	1	1	1
NR2F1	NR2F1	NR2F1	Nr2f1	1	1	1	1
NR2F2	NR2F2	NR2F2	Nr2f2	1	1	1	1
NR2F6	NR2F6	NR2F6	Nr2f6	1	1	1	1
NR3C1	NR3C1	NR3C1	Nr3c1	1	1	1	1
NR3C2	NR3C2	NR3C2	Nr3c2	1	1	1	1
NR4A1	NR4A1	NR4A1	Nr4a1	1	1	1	1
NR4A2	NR4A2	NR4A2	Nr4a2	1	1	1	1
NR4A3	NR4A3	NR4A3	Nr4a3	1	1	1	1
NR5A1	NR5A1	NR5A1	Nr5a1	1	1	1	1
NR5A2	NR5A2	NR5A2	Nr5a2	1	1	1	1
NR6A1	NR6A1	NR6A1	Nr6a1	1	1	1	1
NRAP	NRAP	NRAP	Nrap	1	1	1	1
NRBP1	NRBP1	NRBP1	Nrbp1	1	1	1	1
NRBP2	NRBP2	ENSCJAG00000021482	Nrbp2	1	1	1	1
NRCAM	NRCAM	NRCAM	Nrcam	1	1	1	1
NRDC	NRDC	NRDC	Nrd1	1	1	1	1
NRDE2	ENSMFAG00000000844	NRDE2	Nrde2	1	1	1	1
NREP	NREP	NREP	Nrep	1	1	1	1
NRF1	NRF1	NRF1	Nrf1	1	1	1	1
NRG1	NRG1	NRG1	Nrg1	1	1	1	1
NRG2	NRG2	NRG2	Nrg2	1	1	1	1
NRG3	NRG3	NRG3	Nrg3	1	1	1	1
NRG4	NRG4	NRG4	Nrg4	1	1	1	1
NRGN	NRGN	NRGN	Nrgn	1	1	1	1
NRIP1	NRIP1	NRIP1	Nrip1	1	1	1	1
NRIP3	NRIP3	NRIP3	Nrip3	1	1	1	1
NRK	NRK	NRK	Nrk	1	1	1	1
NRL	NRL	NRL	Nrl	1	1	1	1
NRM	NRM	NRM	Nrm	1	1	1	1
NRN1	NRN1	NRN1	Nrn1	1	1	1	1
NRON	NRON	NRON	Nron	1	1	1	1
NRP1	NRP1	NRP1	Nrp1	1	1	1	1
NRP2	NRP2	NRP2	Nrp2	1	1	1	1
NRROS	NRROS	NRROS	Nrros	1	1	1	1
NRSN1	NRSN1	NRSN1	Nrsn1	1	1	1	1
NRSN2	NRSN2	NRSN2	Nrsn2	1	1	1	1
NRTN	NRTN	NRTN	Nrtn	1	1	1	1
NRXN1	NRXN1	ENSCJAG00000010631	Nrxn1	1	1	1	1
NRXN2	NRXN2	NRXN2	Nrxn2	1	1	1	1
NRXN3	NRXN3	ENSCJAG00000017061	Nrxn3	1	1	1	1
NSD1	NSD1	NSD1	Nsd1	1	1	1	1
NSD2	NSD2	NSD2	Nsd2	1	1	1	1
NSD3	NSD3	NSD3	Nsd3	1	1	1	1
NSDHL	NSDHL	NSDHL	Nsdhl	1	1	1	1
NSF	NSF	NSF	Nsf	1	1	1	1
NSFL1C	NSFL1C	NSFL1C	Nsfl1c	1	1	1	1
NSG1	NSG1	NSG1	Nsg1	1	1	1	1
NSG2	NSG2	NSG2	Nsg2	1	1	1	1
NSL1	NSL1	NSL1	Nsl1	1	1	1	1
NSMAF	NSMAF	NSMAF	Nsmaf	1	1	1	1
NSMCE1	NSMCE1	NSMCE1	Nsmce1	1	1	1	1
NSMCE2	NSMCE2	NSMCE2	Nsmce2	1	1	1	1
NSMCE4A	NSMCE4A	NSMCE4A	Nsmce4a	1	1	1	1
NSMF	NSMF	NSMF	Nsmf	1	1	1	1
NSUN2	NSUN2	NSUN2	Nsun2	1	1	1	1
NSUN3	NSUN3	NSUN3	Nsun3	1	1	1	1
NSUN4	NSUN4	NSUN4	Nsun4	1	1	1	1
NSUN5	NSUN5	NSUN5	Nsun5	1	1	1	1
NSUN6	NSUN6	NSUN6	Nsun6	1	1	1	1
NSUN7	NSUN7	NSUN7	Nsun7	1	1	1	1
NT5C	NT5C	NT5C	Nt5c	1	1	1	1
NT5C1A	NT5C1A	NT5C1A	Nt5c1a	1	1	1	1
NT5C2	NT5C2	NT5C2	Nt5c2	1	1	1	1
NT5C3A	NT5C3A	NT5C3A	Nt5c3	1	1	1	1
NT5C3B	NT5C3B	NT5C3B	Nt5c3b	1	1	1	1
NT5DC1	NT5DC1	NT5DC1	Nt5dc1	1	1	1	1
NT5DC2	NT5DC2	NT5DC2	Nt5dc2	1	1	1	1
NT5E	NT5E	NT5E	Nt5e	1	1	1	1
NT5M	NT5M	ENSCJAG00000031433	Nt5m	1	1	1	1
NTF3	NTF3	NTF3	Ntf3	1	1	1	1
NTHL1	NTHL1	NTHL1	Nthl1	1	1	1	1
NTM	NTM	NTM	Ntm	1	1	1	1
NTMT1	NTMT1	NTMT1	Ntmt1	1	1	1	1
NTN1	NTN1	NTN1	Ntn1	1	1	1	1
NTN3	NTN3	NTN3	Tbc1d24	1	1	1	1
NTN4	NTN4	NTN4	Ntn4	1	1	1	1
NTN5	NTN5	NTN5	Ntn5	1	1	1	1
NTNG1	NTNG1	NTNG1	Ntng1	1	1	1	1
NTNG2	NTNG2	NTNG2	Ntng2	1	1	1	1
NTPCR	NTPCR	NTPCR	Ntpcr	1	1	1	1
NTRK1	NTRK1	NTRK1	Ntrk1	1	1	1	1
NTRK2	NTRK2	NTRK2	Ntrk2	1	1	1	1
NTRK3	NTRK3	NTRK3	Ntrk3	1	1	1	1
NTS	NTS	NTS	Nts	1	1	1	1
NTSR1	NTSR1	NTSR1	Ntsr1	1	1	1	1
NTSR2	NTSR2	NTSR2	Ntsr2	1	1	1	1
NUAK1	NUAK1	NUAK1	Nuak1	1	1	1	1
NUAK2	NUAK2	ENSCJAG00000017246	Nuak2	1	1	1	1
NUB1	NUB1	NUB1	Nub1	1	1	1	1
NUBP1	NUBP1	NUBP1	Nubp1	1	1	1	1
NUBPL	NUBPL	NUBPL	Nubpl	1	1	1	1
NUCB1	NUCB1	NUCB1	Nucb1	1	1	1	1
NUCB2	NUCB2	NUCB2	Nucb2	1	1	1	1
NUCKS1	NUCKS1	NUCKS1	Nucks1	1	1	1	1
NUDC	NUDC	NUDC	Nudc	1	1	1	1
NUDCD1	NUDCD1	NUDCD1	Nudcd1	1	1	1	1
NUDCD2	NUDCD2	NUDCD2	Nudcd2	1	1	1	1
NUDCD3	NUDCD3	NUDCD3	Nudcd3	1	1	1	1
NUDT1	NUDT1	NUDT1	Nudt1	1	1	1	1
NUDT12	NUDT12	NUDT12	Nudt12	1	1	1	1
NUDT13	NUDT13	NUDT13	Nudt13	1	1	1	1
NUDT14	NUDT14	NUDT14	Nudt14	1	1	1	1
NUDT16L1	NUDT16L1	NUDT16L1	Nudt16l1	1	1	1	1
NUDT17	NUDT17	NUDT17	Nudt17	1	1	1	1
NUDT18	NUDT18	NUDT18	Nudt18	1	1	1	1
NUDT19	NUDT19	NUDT19	Nudt19	1	1	1	1
NUDT21	NUDT21	NUDT21	Nudt21	1	1	1	1
NUDT22	NUDT22	NUDT22	Nudt22	1	1	1	1
NUDT3	NUDT3	NUDT3	Nudt3	1	1	1	1
NUDT6	NUDT6	NUDT6	Nudt6	1	1	1	1
NUDT7	NUDT7	NUDT7	Nudt7	1	1	1	1
NUDT8	NUDT8	NUDT8	Nudt8	1	1	1	1
NUDT9	NUDT9	NUDT9	Nudt9	1	1	1	1
NUF2	NUF2	NUF2	Nuf2	1	1	1	1
NUFIP1	NUFIP1	NUFIP1	Nufip1	1	1	1	1
NUFIP2	NUFIP2	NUFIP2	Nufip2	1	1	1	1
NUGGC	NUGGC	NUGGC	Nuggc	1	1	1	1
NUMA1	NUMA1	NUMA1	Numa1	1	1	1	1
NUMB	NUMB	NUMB	Numb	1	1	1	1
NUMBL	NUMBL	NUMBL	Numbl	1	1	1	1
NUP107	NUP107	NUP107	Nup107	1	1	1	1
NUP133	NUP133	NUP133	Nup133	1	1	1	1
NUP153	NUP153	NUP153	Nup153	1	1	1	1
NUP155	NUP155	NUP155	Nup155	1	1	1	1
NUP160	NUP160	NUP160	Nup160	1	1	1	1
NUP188	NUP188	NUP188	Nup188	1	1	1	1
NUP205	NUP205	NUP205	Nup205	1	1	1	1
NUP210	NUP210	NUP210	Nup210	1	1	1	1
NUP210L	NUP210L	NUP210L	Nup210l	1	1	1	1
NUP214	NUP214	NUP214	Nup214	1	1	1	1
NUP37	NUP37	NUP37	Nup37	1	1	1	1
NUP54	NUP54	NUP54	Nup54	1	1	1	1
NUP58	NUP58	NUP58	Nupl1	1	1	1	1
NUP62	NUP62	NUP62	Nup62	1	1	1	1
NUP62CL	NUP62CL	NUP62CL	Nup62cl	1	1	1	1
NUP85	NUP85	NUP85	Nup85	1	1	1	1
NUP88	NUP88	NUP88	Nup88	1	1	1	1
NUP93	NUP93	ENSCJAG00000031661	Nup93	1	1	1	1
NUPL2	NUPL2	NUPL2	Nupl2	1	1	1	1
NUPR1	NUPR1	NUPR1	Nupr1	1	1	1	1
NUS1	NUS1	ENSCJAG00000033961	Nus1	1	1	1	1
NUSAP1	NUSAP1	NUSAP1	Nusap1	1	1	1	1
NUTF2	NUTF2	NUTF2	Nutf2-ps1	1	1	1	1
NUTM1	NUTM1	NUTM1	Nutm1	1	1	1	1
NVL	NVL	NVL	Nvl	1	1	1	1
NWD2	NWD2	NWD2	Nwd2	1	1	1	1
NXF1	NXF1	NXF1	Nxf1	1	1	1	1
NXF3	NXF3	NXF3	Nxf3	1	1	1	1
NXNL1	NXNL1	NXNL1	Nxnl1	1	1	1	1
NXNL2	NXNL2	NXNL2	Nxnl2	1	1	1	1
NXPE2	NXPE2	NXPE2	Nxpe2	1	1	1	1
NXPE3	NXPE3	NXPE3	Nxpe3	1	1	1	1
NXPH1	NXPH1	NXPH1	Nxph1	1	1	1	1
NXPH2	NXPH2	NXPH2	Nxph2	1	1	1	1
NXPH3	NXPH3	NXPH3	Nxph3	1	1	1	1
NXPH4	NXPH4	NXPH4	Nxph4	1	1	1	1
NXT1	NXT1	NXT1	Nxt1	1	1	1	1
NXT2	NXT2	NXT2	Nxt2	1	1	1	1
NYAP1	ENSMFAG00000039580	NYAP1	Nyap1	1	1	1	1
NYAP2	NYAP2	NYAP2	Nyap2	1	1	1	1
NYNRIN	NYNRIN	NYNRIN	Nynrin	1	1	1	1
NYX	NYX	NYX	Nyx	1	1	1	1
OAF	OAF	OAF	Oaf	1	1	1	1
OARD1	ENSMFAG00000039928	OARD1	Oard1	1	1	1	1
OAS2	OAS2	OAS2	Oas2	1	1	1	1
OAS3	OAS3	OAS3	Oas3	1	1	1	1
OASL	OASL	OASL	Oasl1	1	1	1	1
OAT	OAT	OAT	Oat	1	1	1	1
OAZ1	OAZ1	OAZ1	Oaz1	1	1	1	1
OAZ2	OAZ2	OAZ2	Oaz2	1	1	1	1
OAZ3	OAZ3	OAZ3	Oaz3	1	1	1	1
OBSCN	OBSCN	OBSCN	Obscn	1	1	1	1
OBSL1	OBSL1	OBSL1	Obsl1	1	1	1	1
OCA2	OCA2	OCA2	Oca2	1	1	1	1
OCEL1	OCEL1	OCEL1	Ocel1	1	1	1	1
OCIAD1	OCIAD1	OCIAD1	Ociad1	1	1	1	1
OCIAD2	OCIAD2	OCIAD2	Ociad2	1	1	1	1
OCLN	OCLN	OCLN	Ocln	1	1	1	1
OCRL	OCRL	OCRL	Ocrl	1	1	1	1
OCSTAMP	OCSTAMP	OCSTAMP	Ocstamp	1	1	1	1
ODAM	ODAM	ODAM	Odam	1	1	1	1
ODF1	ODF1	ODF1	Odf1	1	1	1	1
ODF2	ODF2	ODF2	Odf2	1	1	1	1
ODF2L	ODF2L	ODF2L	Odf2l	1	1	1	1
ODF3	ODF3	ODF3	Odf3	1	1	1	1
ODF3B	ENSMFAG00000002276	ENSCJAG00000019177	Odf3b	1	1	1	1
ODF3L1	ODF3L1	ODF3L1	Odf3l1	1	1	1	1
ODF3L2	ODF3L2	ODF3L2	Odf3l2	1	1	1	1
ODF4	ODF4	ODF4	Odf4	1	1	1	1
OFCC1	ENSMFAG00000003809	ENSCJAG00000021315	Ofcc1	1	1	1	1
OGDH	OGDH	OGDH	Ogdh	1	1	1	1
OGDHL	OGDHL	OGDHL	Ogdhl	1	1	1	1
OGFOD1	OGFOD1	OGFOD1	Ogfod1	1	1	1	1
OGFOD2	OGFOD2	OGFOD2	Ogfod2	1	1	1	1
OGFOD3	OGFOD3	OGFOD3	Ogfod3	1	1	1	1
OGFRL1	OGFRL1	OGFRL1	Ogfrl1	1	1	1	1
OGG1	OGG1	OGG1	Ogg1	1	1	1	1
OGN	OGN	OGN	Ogn	1	1	1	1
OGT	OGT	OGT	Ogt	1	1	1	1
OIP5	OIP5	OIP5	Oip5	1	1	1	1
OIT3	OIT3	OIT3	Oit3	1	1	1	1
OLA1	ENSMFAG00000030771	OLA1	Ola1	1	1	1	1
OLAH	OLAH	OLAH	Olah	1	1	1	1
OLFM1	OLFM1	OLFM1	Olfm1	1	1	1	1
OLFM2	OLFM2	OLFM2	Olfm2	1	1	1	1
OLFM3	OLFM3	OLFM3	Olfm3	1	1	1	1
OLFM4	OLFM4	OLFM4	Olfm4	1	1	1	1
OLFML1	OLFML1	OLFML1	Olfml1	1	1	1	1
OLFML2A	OLFML2A	OLFML2A	Olfml2a	1	1	1	1
OLFML2B	OLFML2B	OLFML2B	Olfml2b	1	1	1	1
OLFML3	OLFML3	OLFML3	Olfml3	1	1	1	1
OLIG2	OLIG2	OLIG2	Olig2	1	1	1	1
OLR1	OLR1	OLR1	Olr1	1	1	1	1
OMA1	OMA1	OMA1	Oma1	1	1	1	1
OMD	OMD	OMD	Omd	1	1	1	1
OMG	OMG	OMG	Omg	1	1	1	1
ONECUT1	ONECUT1	ONECUT1	Onecut1	1	1	1	1
ONECUT2	ONECUT2	ONECUT2	Onecut2	1	1	1	1
OOEP	OOEP	OOEP	Ooep	1	1	1	1
OOSP2	OOSP2	OOSP2	Oosp2	1	1	1	1
OPA1	OPA1	OPA1	Opa1	1	1	1	1
OPA3	OPA3	OPA3	Opa3	1	1	1	1
OPALIN	OPALIN	OPALIN	Opalin	1	1	1	1
OPCML	OPCML	OPCML	Opcml	1	1	1	1
OPHN1	OPHN1	OPHN1	Ophn1	1	1	1	1
OPLAH	OPLAH	OPLAH	Oplah	1	1	1	1
OPN1SW	OPN1SW	OPN1SW	Opn1sw	1	1	1	1
OPN3	OPN3	OPN3	Opn3	1	1	1	1
OPN4	OPN4	OPN4	Opn4	1	1	1	1
OPN5	OPN5	OPN5	Opn5	1	1	1	1
OPRD1	OPRD1	OPRD1	Oprd1	1	1	1	1
OPRK1	OPRK1	OPRK1	Oprk1	1	1	1	1
OPRL1	OPRL1	OPRL1	Oprl1	1	1	1	1
OPRM1	OPRM1	OPRM1	Oprm1	1	1	1	1
OPTC	OPTC	OPTC	Optc	1	1	1	1
OPTN	OPTN	OPTN	Optn	1	1	1	1
OR10D3	OR10D3	OR10D3	Olfr958	1	1	1	1
OR10P1	OR10P1	OR10P1	Olfr796	1	1	1	1
OR13C7	ENSMFAG00000002621	ENSCJAG00000022719	Olfr157	1	1	1	1
OR13G1	OR13G1	OR13G1	Olfr309	1	1	1	1
OR13H1	OR13H1	OR13H1	Olfr1325	1	1	1	1
OR14J1	OR14J1	OR14J1	Olfr125	1	1	1	1
OR2AT4	OR2AT4	OR2AT4	Olfr520	1	1	1	1
OR2B11	OR2B11	OR2B11	Olfr222	1	1	1	1
OR4C13	ENSMFAG00000040155	OR4C13	Olfr1258	1	1	1	1
OR4D11	OR4D11	OR4D11	Olfr1423	1	1	1	1
OR4F6	OR4F6	OR4F6	Olfr1310	1	1	1	1
OR4K2	OR4K2	OR4K2	Olfr730	1	1	1	1
OR4Q3	ENSMFAG00000017541	OR4Q3	Olfr735	1	1	1	1
OR51A7	OR51A7	OR51A7	Olfr576	1	1	1	1
OR51E2	OR51E2	OR51E2	Olfr78	1	1	1	1
OR51I2	OR51I2	OR51I2	Olfr641	1	1	1	1
OR51J1	OR51J1	ENSCJAG00000021788	Olfr634-ps1	1	1	1	1
OR52D1	OR52D1	OR52D1	Olfr646	1	1	1	1
OR52E5	OR52E5	OR52E5	Olfr678	1	1	1	1
OR52H1	OR52H1	OR52H1	Olfr648	1	1	1	1
OR52L1	OR52L1	OR52L1	Olfr685	1	1	1	1
OR5A1	OR5A1	OR5A1	Olfr76	1	1	1	1
OR5B21	OR5B21	OR5B21	Olfr1444	1	1	1	1
OR5I1	ENSMFAG00000007457	OR5I1	Olfr152	1	1	1	1
OR6B1	OR6B1	OR6B1	Olfr449	1	1	1	1
OR6C74	OR6C74	OR6C74	Olfr821	1	1	1	1
OR6S1	OR6S1	OR6S1	Olfr750	1	1	1	1
OR8B8	OR8B8	OR8B8	Olfr145	1	1	1	1
OR8K1	OR8K1	OR8K1	Olfr1046	1	1	1	1
ORAI1	ORAI1	ORAI1	Orai1	1	1	1	1
ORAI2	ORAI2	ORAI2	Orai2	1	1	1	1
ORAI3	ORAI3	ORAI3	Orai3	1	1	1	1
ORAOV1	ORAOV1	ORAOV1	Oraov1	1	1	1	1
ORC1	ORC1	ORC1	Orc1	1	1	1	1
ORC2	ORC2	ORC2	Orc2	1	1	1	1
ORC3	ORC3	ORC3	Orc3	1	1	1	1
ORC4	ORC4	ORC4	Orc4	1	1	1	1
ORC5	ORC5	ORC5	Orc5	1	1	1	1
ORC6	ORC6	ORC6	Orc6	1	1	1	1
ORMDL2	ENSMFAG00000043602	ORMDL2	Ormdl2	1	1	1	1
ORMDL3	ORMDL3	ORMDL3	Ormdl3	1	1	1	1
OS9	OS9	OS9	Os9	1	1	1	1
OSBP	OSBP	OSBP	Osbp	1	1	1	1
OSBP2	OSBP2	OSBP2	Osbp2	1	1	1	1
OSBPL10	OSBPL10	OSBPL10	Osbpl10	1	1	1	1
OSBPL11	OSBPL11	OSBPL11	Osbpl11	1	1	1	1
OSBPL1A	OSBPL1A	OSBPL1A	Osbpl1a	1	1	1	1
OSBPL2	OSBPL2	OSBPL2	Osbpl2	1	1	1	1
OSBPL3	OSBPL3	OSBPL3	Osbpl3	1	1	1	1
OSBPL5	OSBPL5	OSBPL5	Osbpl5	1	1	1	1
OSBPL6	OSBPL6	OSBPL6	Osbpl6	1	1	1	1
OSBPL7	OSBPL7	OSBPL7	Osbpl7	1	1	1	1
OSBPL8	OSBPL8	OSBPL8	Osbpl8	1	1	1	1
OSBPL9	OSBPL9	OSBPL9	Osbpl9	1	1	1	1
OSCAR	ENSMFAG00000033229	OSCAR	Oscar	1	1	1	1
OSCP1	OSCP1	OSCP1	Oscp1	1	1	1	1
OSER1	OSER1	OSER1	Oser1	1	1	1	1
OSGEP	OSGEP	OSGEP	Osgep	1	1	1	1
OSGEPL1	OSGEPL1	OSGEPL1	Osgepl1	1	1	1	1
OSGIN1	OSGIN1	OSGIN1	Osgin1	1	1	1	1
OSGIN2	OSGIN2	OSGIN2	Osgin2	1	1	1	1
OSM	OSM	OSM	Osm	1	1	1	1
OSMR	OSMR	OSMR	Osmr	1	1	1	1
OSR1	OSR1	OSR1	Osr1	1	1	1	1
OSR2	OSR2	OSR2	Osr2	1	1	1	1
OST4	OST4	OST4	Ost4	1	1	1	1
OSTF1	OSTF1	OSTF1	Ostf1	1	1	1	1
OSTM1	OSTM1	OSTM1	Ostm1	1	1	1	1
OSTN	OSTN	OSTN	Ostn	1	1	1	1
OTC	OTC	OTC	Otc	1	1	1	1
OTOA	OTOA	OTOA	Otoa	1	1	1	1
OTOF	OTOF	OTOF	Otof	1	1	1	1
OTOG	OTOG	OTOG	Otog	1	1	1	1
OTOGL	OTOGL	OTOGL	Otogl	1	1	1	1
OTOL1	OTOL1	OTOL1	Otol1	1	1	1	1
OTOP1	OTOP1	OTOP1	Otop1	1	1	1	1
OTOP2	OTOP2	OTOP2	Otop2	1	1	1	1
OTOP3	OTOP3	OTOP3	Otop3	1	1	1	1
OTOR	OTOR	OTOR	Otor	1	1	1	1
OTP	OTP	OTP	Otp	1	1	1	1
OTUB1	OTUB1	OTUB1	Otub1	1	1	1	1
OTUB2	OTUB2	OTUB2	Otub2	1	1	1	1
OTUD1	OTUD1	OTUD1	Otud1	1	1	1	1
OTUD3	OTUD3	OTUD3	Otud3	1	1	1	1
OTUD4	OTUD4	OTUD4	Otud4	1	1	1	1
OTUD6B	OTUD6B	OTUD6B	Otud6b	1	1	1	1
OTUD7A	OTUD7A	OTUD7A	Otud7a	1	1	1	1
OTUD7B	OTUD7B	OTUD7B	Otud7b	1	1	1	1
OTULIN	OTULIN	OTULIN	Otulin	1	1	1	1
OTX1	OTX1	OTX1	Otx1	1	1	1	1
OTX2	OTX2	OTX2	Otx2	1	1	1	1
OVGP1	OVGP1	OVGP1	Ovgp1	1	1	1	1
OVOL1	OVOL1	OVOL1	Ovol1	1	1	1	1
OVOL2	OVOL2	OVOL2	Ovol2	1	1	1	1
OVOL3	OVOL3	OVOL3	Ovol3	1	1	1	1
OXA1L	OXA1L	OXA1L	Oxa1l	1	1	1	1
OXCT1	OXCT1	ENSCJAG00000009552	Oxct1	1	1	1	1
OXGR1	OXGR1	OXGR1	Oxgr1	1	1	1	1
OXLD1	OXLD1	OXLD1	Oxld1	1	1	1	1
OXNAD1	OXNAD1	OXNAD1	Oxnad1	1	1	1	1
OXR1	OXR1	OXR1	Oxr1	1	1	1	1
OXSM	OXSM	OXSM	Oxsm	1	1	1	1
OXSR1	OXSR1	OXSR1	Oxsr1	1	1	1	1
OXT	OXT	OXT	Oxt	1	1	1	1
OXTR	OXTR	OXTR	Oxtr	1	1	1	1
P2RX1	P2RX1	P2RX1	P2rx1	1	1	1	1
P2RX2	P2RX2	P2RX2	P2rx2	1	1	1	1
P2RX3	P2RX3	P2RX3	P2rx3	1	1	1	1
P2RX4	P2RX4	P2RX4	P2rx4	1	1	1	1
P2RX6	P2RX6	P2RX6	P2rx6	1	1	1	1
P2RX7	P2RX7	P2RX7	P2rx7	1	1	1	1
P2RY1	P2RY1	P2RY1	P2ry1	1	1	1	1
P2RY10	P2RY10	P2RY10	P2ry10	1	1	1	1
P2RY12	P2RY12	P2RY12	P2ry12	1	1	1	1
P2RY13	P2RY13	P2RY13	P2ry13	1	1	1	1
P2RY14	P2RY14	P2RY14	P2ry14	1	1	1	1
P2RY2	P2RY2	P2RY2	P2ry2	1	1	1	1
P2RY6	P2RY6	P2RY6	P2ry6	1	1	1	1
